2025-06-17 16:33:33,547 - INFO - Iniciando a ferramenta de debug do Excel...
2025-06-17 16:33:33,599 - INFO - Conexão com o Excel estabelecida com sucesso.
2025-06-17 16:33:33,620 - INFO - Timestamp: 16:24:43 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.50 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,620 - INFO - Timestamp: 16:24:44 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.50 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,620 - INFO - Timestamp: 16:24:44 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.50 | Vol: 35 | Vol. Norm: 35.0
2025-06-17 16:33:33,620 - INFO - Timestamp: 16:24:48 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 50 | Vol. Norm: 10.0
2025-06-17 16:33:33,620 - INFO - Timestamp: 16:24:48 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 15 | Vol. Norm: 15.0
2025-06-17 16:33:33,621 - INFO - Timestamp: 16:24:48 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,621 - INFO - Timestamp: 16:24:50 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,621 - INFO - Timestamp: 16:24:51 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.50 | Vol: 185 | Vol. Norm: 37.0
2025-06-17 16:33:33,621 - INFO - Timestamp: 16:25:10 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 33 | Vol. Norm: 6.6
2025-06-17 16:33:33,622 - INFO - Timestamp: 16:25:10 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 200 | Vol. Norm: 40.0
2025-06-17 16:33:33,622 - INFO - Timestamp: 16:25:10 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,622 - INFO - Timestamp: 16:25:13 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 36 | Vol. Norm: 7.2
2025-06-17 16:33:33,622 - INFO - Timestamp: 16:25:13 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,622 - INFO - Timestamp: 16:25:13 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 20 | Vol. Norm: 20.0
2025-06-17 16:33:33,622 - INFO - Timestamp: 16:25:19 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.50 | Vol: 38 | Vol. Norm: 7.6
2025-06-17 16:33:33,622 - INFO - Timestamp: 16:25:19 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 67 | Vol. Norm: 13.4
2025-06-17 16:33:33,623 - INFO - Timestamp: 16:25:19 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 43 | Vol. Norm: 8.6
2025-06-17 16:33:33,623 - INFO - Timestamp: 16:25:19 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,623 - INFO - Timestamp: 16:25:21 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,623 - INFO - Timestamp: 16:25:42 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 35 | Vol. Norm: 7.0
2025-06-17 16:33:33,623 - INFO - Timestamp: 16:25:51 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 47 | Vol. Norm: 9.4
2025-06-17 16:33:33,623 - INFO - Timestamp: 16:25:51 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 32 | Vol. Norm: 6.4
2025-06-17 16:33:33,624 - INFO - Timestamp: 16:25:51 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,624 - INFO - Timestamp: 16:25:56 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,624 - INFO - Timestamp: 16:26:01 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,624 - INFO - Timestamp: 16:26:04 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.50 | Vol: 129 | Vol. Norm: 25.8
2025-06-17 16:33:33,624 - INFO - Timestamp: 16:26:19 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 15 | Vol. Norm: 15.0
2025-06-17 16:33:33,625 - INFO - Timestamp: 16:26:30 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 100 | Vol. Norm: 20.0
2025-06-17 16:33:33,625 - INFO - Timestamp: 16:26:35 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 39 | Vol. Norm: 7.8
2025-06-17 16:33:33,625 - INFO - Timestamp: 16:26:35 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,625 - INFO - Timestamp: 16:26:45 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 41 | Vol. Norm: 8.2
2025-06-17 16:33:33,625 - INFO - Timestamp: 16:26:45 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 55 | Vol. Norm: 11.0
2025-06-17 16:33:33,626 - INFO - Timestamp: 16:26:45 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,626 - INFO - Timestamp: 16:26:45 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.50 | Vol: 30 | Vol. Norm: 30.0
2025-06-17 16:33:33,626 - INFO - Timestamp: 16:26:50 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 55 | Vol. Norm: 11.0
2025-06-17 16:33:33,626 - INFO - Timestamp: 16:26:51 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.50 | Vol: 67 | Vol. Norm: 13.4
